0	26	27	15	16	45	46	30	35	39	31	48	59	26	22	11	7	18	19	12	42	16	30	22	35	25	25	31	31	52
26	0	10	59	40	59	27	38	16	34	24	15	43	16	21	49	22	30	24	38	33	44	6	45	33	12	47	14	17	9
27	10	0	23	22	45	27	26	20	38	18	14	43	28	12	29	8	5	8	26	31	21	26	13	48	12	26	20	19	22
15	59	23	0	7	11	33	34	51	24	36	33	20	45	40	11	38	22	39	39	25	31	52	38	23	30	11	53	44	42
16	40	22	7	0	13	21	28	53	30	29	40	38	43	42	14	28	20	29	21	33	39	51	45	30	29	16	50	36	35
45	59	45	11	13	0	26	15	57	18	28	16	20	31	34	26	43	25	24	34	23	21	42	58	22	50	20	37	36	30
46	27	27	33	21	26	0	9	34	6	15	19	24	15	28	46	25	34	11	31	8	44	32	38	8	15	22	36	34	24
30	38	26	34	28	15	9	0	35	13	19	6	34	12	17	33	25	22	12	33	7	51	36	46	13	28	27	15	24	31
35	16	20	51	53	57	34	35	0	43	28	15	36	27	19	24	21	28	17	50	50	39	12	25	38	11	43	8	16	24
39	34	38	24	30	18	6	13	43	0	16	19	30	12	38	28	47	38	21	40	5	51	27	36	6	22	37	27	42	37
31	24	18	36	29	28	15	19	28	16	0	6	33	6	12	21	23	22	18	25	11	36	28	31	22	10	23	11	18	21
48	15	14	33	40	16	19	6	15	19	6	0	49	6	22	23	22	26	11	37	13	30	19	34	11	7	42	12	22	24
59	43	43	20	38	20	24	34	36	30	33	49	0	40	52	31	41	36	33	46	24	31	58	72	34	44	43	54	40	40
26	16	28	45	43	31	15	12	27	12	6	6	40	0	20	21	22	21	22	33	19	32	16	38	15	20	30	14	27	26
22	21	12	40	42	34	28	17	19	38	12	22	52	20	0	29	26	11	11	31	26	35	29	37	41	12	38	17	21	29
11	49	29	11	14	26	46	33	24	28	21	23	31	21	29	0	13	17	27	16	46	10	36	33	28	21	10	23	34	50
7	22	8	38	28	43	25	25	21	47	23	22	41	22	26	13	0	8	11	16	34	15	24	20	35	23	19	26	25	39
18	30	5	22	20	25	34	22	28	38	22	26	36	21	11	17	8	0	15	16	44	17	21	17	45	24	17	17	16	25
19	24	8	39	29	24	11	12	17	21	18	11	33	22	11	27	11	15	0	21	15	22	15	30	30	20	18	16	26	30
12	38	26	39	21	34	31	33	50	40	25	37	46	33	31	16	16	16	21	0	47	8	55	27	51	34	11	49	32	64
42	33	31	25	33	23	8	7	50	5	11	13	24	19	26	46	34	44	15	47	0	55	26	39	8	27	31	28	34	35
16	44	21	31	39	21	44	51	39	51	36	30	31	32	35	10	15	17	22	8	55	0	38	25	40	47	19	50	36	36
30	6	26	52	51	42	32	36	12	27	28	19	58	16	29	36	24	21	15	55	26	38	0	42	48	24	27	15	27	15
22	45	13	38	45	58	38	46	25	36	31	34	72	38	37	33	20	17	30	27	39	25	42	0	47	21	25	23	37	48
35	33	48	23	30	22	8	13	38	6	22	11	34	15	41	28	35	45	30	51	8	40	48	47	0	26	21	48	46	44
25	12	12	30	29	50	15	28	11	22	10	7	44	20	12	21	23	24	20	34	27	47	24	21	26	0	37	16	19	20
25	47	26	11	16	20	22	27	43	37	23	42	43	30	38	10	19	17	18	11	31	19	27	25	21	37	0	31	25	34
31	14	20	53	50	37	36	15	8	27	11	12	54	14	17	23	26	17	16	49	28	50	15	23	48	16	31	0	9	10
31	17	19	44	36	36	34	24	16	42	18	22	40	27	21	34	25	16	26	32	34	36	27	37	46	19	25	9	0	17
52	9	22	42	35	30	24	31	24	37	21	24	40	26	29	50	39	25	30	64	35	36	15	48	44	20	34	10	17	0
