0	34	10	7	4	46	20	26	15	2	45	13	12	39	8	27	27	8	32	18	21	37	35	22	23	36	19	14	46	7	7	39	41	6	34	39	6	45	21	4	7	40	3	11	5	3	14	40	17	40	13	20	19	44	38	11	53	7	14	22	25	48	47	42	44	43	29	41	17	39	27	49	27	24	33	38	47	41	51	41	50	43	18	30	52	35	20	30	29	24	22	44	36	39	35	19	45	31	44	47	
34	0	26	27	35	16	28	10	25	34	11	29	34	9	29	9	10	29	28	27	13	7	2	16	20	16	15	23	16	27	27	21	7	32	6	24	39	11	14	33	27	25	35	25	35	37	39	6	24	6	23	15	22	13	7	36	22	27	22	25	9	23	61	50	53	59	52	50	47	49	42	49	45	41	36	46	48	45	66	35	66	52	35	32	49	50	36	39	45	39	37	34	44	33	43	47	20	6	23	23	
10	26	0	3	11	38	18	18	13	9	36	11	12	31	7	18	18	7	30	16	12	28	27	14	19	29	11	8	38	3	3	36	33	8	26	36	15	37	13	9	3	38	10	4	11	13	17	31	10	31	6	11	13	36	30	12	44	3	7	20	17	41	48	43	45	44	35	42	26	40	28	48	28	25	32	39	47	42	53	40	52	44	16	28	51	36	17	31	31	25	23	43	37	38	36	27	38	23	41	41	
7	27	3	0	8	39	20	19	15	7	38	13	12	32	3	20	20	3	32	18	14	30	28	15	23	32	12	8	39	1	1	39	34	5	27	39	13	38	14	6	1	40	8	4	10	10	17	33	13	33	6	13	16	37	31	11	46	1	7	22	18	42	49	44	47	45	36	43	24	42	29	51	29	26	35	40	49	43	53	43	53	45	19	31	53	38	20	33	32	26	24	45	38	40	37	26	39	24	43	42	
4	35	11	8	0	47	24	27	19	1	44	16	16	40	6	27	26	6	36	21	21	37	36	20	27	37	20	12	47	8	8	42	42	3	32	42	6	45	22	2	8	44	1	11	9	7	17	38	18	38	12	21	21	45	36	15	53	8	14	26	26	50	50	46	48	45	29	44	20	43	30	52	30	27	37	41	51	44	55	45	53	46	22	34	55	39	23	34	33	27	25	47	40	42	38	21	47	30	48	50	
46	16	38	39	47	0	38	25	36	46	8	40	46	7	42	22	26	42	34	39	29	10	15	31	31	25	28	36	4	39	39	20	9	44	18	23	50	8	29	45	39	24	47	38	47	48	49	13	35	13	36	27	33	3	15	47	7	39	35	35	25	14	60	51	55	62	61	53	57	53	51	46	54	50	41	50	47	47	64	33	63	55	45	37	46	57	45	47	54	48	46	30	49	34	47	56	18	21	18	15	
20	28	18	20	24	38	0	19	6	22	38	8	9	31	23	19	21	23	13	2	15	28	29	17	9	17	13	22	38	20	20	20	33	24	30	19	18	39	15	23	20	21	23	21	15	17	13	33	10	33	22	13	6	36	34	11	37	20	20	3	19	28	41	29	33	38	29	30	21	28	20	33	22	18	18	25	32	27	47	25	46	32	9	12	36	29	10	18	23	17	15	28	23	23	22	21	26	25	25	28	
26	10	18	19	27	25	19	0	16	26	20	20	25	18	21	4	3	21	26	18	6	15	11	8	11	17	7	16	25	19	19	24	17	24	12	26	30	21	6	25	19	28	27	17	26	28	30	16	15	16	16	7	13	23	16	26	31	19	14	17	1	28	55	43	47	52	45	44	38	42	35	48	38	34	32	39	46	41	61	34	60	46	26	26	50	43	27	32	38	31	30	37	37	32	36	38	25	7	28	28	
15	25	13	15	19	36	6	16	0	17	36	4	9	29	18	17	18	18	19	4	12	27	27	14	8	21	11	17	36	15	15	24	32	19	27	24	14	36	12	18	15	25	18	16	10	12	14	31	4	31	17	10	4	34	31	10	41	15	14	8	17	33	43	35	38	39	30	35	22	33	21	39	23	19	23	30	38	32	48	31	47	37	10	17	42	30	11	23	24	18	16	33	29	28	27	22	30	22	30	32	
2	34	9	7	1	46	22	26	17	0	44	15	14	39	8	26	26	8	34	20	20	36	35	21	25	36	19	13	46	7	7	41	41	5	34	41	6	45	21	3	7	42	1	11	7	5	16	39	17	39	12	20	20	44	38	13	52	7	14	25	25	49	49	44	46	45	30	43	20	41	29	51	29	26	36	40	50	43	53	43	53	45	21	33	54	37	22	32	32	26	24	46	38	41	37	21	46	31	46	49	
45	11	36	38	44	8	38	20	36	44	0	40	45	9	38	20	20	38	39	38	24	15	9	25	31	27	25	33	7	38	38	26	7	41	12	29	49	2	25	43	38	30	45	35	46	48	50	7	35	7	34	26	32	5	8	46	14	38	32	36	19	20	67	58	62	68	63	60	58	58	53	52	56	52	46	55	53	53	70	39	69	62	46	42	52	61	47	50	56	49	48	36	53	40	52	58	24	16	24	22	
13	29	11	13	16	40	8	20	4	15	40	0	5	33	16	21	22	16	20	6	16	31	31	18	11	23	15	15	40	13	13	26	36	17	31	26	11	40	16	16	13	27	16	14	8	10	11	35	6	35	14	14	8	38	35	7	43	13	12	10	20	35	40	34	36	36	27	32	19	31	18	39	20	16	23	29	37	32	45	31	44	34	7	18	41	27	8	22	21	15	13	33	28	28	26	19	32	26	32	34	
12	34	12	12	16	46	9	25	9	14	45	5	0	38	15	26	27	15	20	7	21	36	36	23	16	25	20	18	46	12	12	28	41	16	36	28	10	45	22	15	12	29	15	14	7	9	6	40	11	40	16	19	13	43	40	1	45	12	17	12	26	37	37	32	34	33	23	31	14	29	17	39	17	13	23	28	37	31	41	31	40	33	7	19	41	25	8	20	19	14	12	33	26	28	25	15	34	31	33	36	
39	9	31	32	40	7	31	18	29	39	9	33	38	0	35	15	18	35	30	32	22	6	7	24	24	18	21	29	7	32	32	17	3	37	11	19	43	10	22	38	32	21	40	30	39	41	42	9	28	9	29	20	26	5	9	40	14	32	27	27	17	15	60	49	54	59	54	51	50	49	44	45	47	44	36	46	46	45	63	31	62	53	38	33	45	53	38	42	48	41	40	29	44	32	43	49	16	14	19	17	
8	29	7	3	6	42	23	21	18	8	38	16	15	35	0	22	20	1	35	21	16	32	31	14	26	34	14	6	42	4	3	41	36	3	26	42	12	39	16	4	3	43	7	5	12	12	19	32	17	32	6	16	19	40	30	14	48	3	8	26	20	45	51	47	49	47	36	46	26	44	32	53	31	28	38	42	52	46	56	46	55	47	22	34	56	40	23	35	34	28	26	48	41	43	39	27	42	24	46	45	
27	9	18	20	27	22	19	4	17	26	20	21	26	15	22	0	5	22	24	19	8	13	11	10	12	16	8	17	22	20	20	23	17	24	12	25	30	21	8	26	20	26	27	18	27	29	31	16	16	16	17	8	13	20	16	27	29	20	15	17	3	26	56	44	48	53	45	44	39	43	35	47	38	34	33	39	46	42	61	33	61	46	26	26	49	43	27	32	39	32	31	35	38	30	37	39	23	7	27	26	
27	10	18	20	26	26	21	3	18	26	20	22	27	18	20	5	0	20	28	20	6	17	12	6	14	20	7	14	25	20	20	27	17	22	9	29	32	20	6	24	20	31	26	17	28	30	32	13	17	13	15	8	15	23	13	29	32	20	14	19	2	31	58	46	50	55	47	46	40	45	37	50	40	36	35	42	49	44	63	37	63	48	28	28	53	45	29	35	41	34	33	39	40	34	39	40	28	4	31	30	
8	29	7	3	6	42	23	21	18	8	38	16	15	35	1	22	20	0	35	21	15	32	30	14	26	34	14	6	42	3	3	41	36	3	26	42	12	38	16	4	3	43	7	5	12	11	19	32	17	32	5	16	19	40	30	14	48	3	8	26	20	45	51	47	49	47	36	45	26	44	32	53	31	28	38	42	52	46	56	46	55	47	22	34	56	40	23	35	34	28	26	48	41	43	39	27	42	24	45	45	
32	28	30	32	36	34	13	26	19	34	39	20	20	30	35	24	28	35	0	15	27	26	30	29	16	14	26	34	37	32	32	14	33	36	31	14	30	39	27	35	32	12	35	33	27	29	21	35	22	35	34	23	19	35	35	22	32	32	32	13	27	22	35	23	27	32	29	24	27	22	19	26	22	18	11	18	25	20	40	13	40	26	15	3	29	25	15	14	22	16	16	15	17	11	16	24	20	29	18	20	
18	27	16	18	21	39	2	18	4	20	38	6	7	32	21	19	20	21	15	0	14	29	29	17	9	18	13	20	39	18	18	21	34	22	29	21	16	39	15	21	18	22	21	19	13	15	12	33	7	33	20	13	6	37	33	8	38	18	17	5	19	30	41	31	35	37	28	32	20	30	19	36	21	17	20	27	34	29	46	28	45	34	8	14	38	28	9	20	22	16	14	30	25	25	24	20	27	25	26	29	
21	13	12	14	21	29	15	6	12	20	24	16	21	22	16	8	6	15	27	14	0	19	15	3	15	21	1	10	29	14	14	28	21	18	15	30	25	24	1	20	14	32	21	11	22	24	26	19	11	19	10	5	8	27	19	22	35	14	8	16	5	32	55	43	47	51	42	43	34	41	33	47	35	31	31	38	46	41	60	39	59	45	22	25	50	42	23	31	36	30	28	41	37	36	36	34	29	11	33	32	
37	7	28	30	37	10	28	15	27	36	15	31	36	6	32	13	17	32	26	29	19	0	6	22	22	16	18	27	13	30	30	15	9	34	11	18	40	15	20	36	30	19	37	28	37	39	40	10	26	10	27	18	23	11	11	37	17	30	25	25	15	17	58	46	50	55	52	47	48	46	42	43	45	41	33	42	44	42	61	29	60	49	36	30	44	49	36	39	46	39	38	28	41	29	40	47	14	13	18	17	
35	2	27	28	36	15	29	11	27	35	9	31	36	7	31	11	12	30	30	29	15	6	0	17	22	18	16	25	14	28	28	20	6	33	5	22	40	10	15	35	28	24	36	26	37	39	41	5	26	5	25	16	23	12	5	37	21	28	23	26	10	21	63	51	55	60	54	52	48	50	44	48	47	43	38	47	49	46	66	34	65	54	36	33	48	52	37	41	47	40	39	32	46	34	44	48	19	7	22	21	
22	16	14	15	20	31	17	8	14	21	25	18	23	24	14	10	6	14	29	17	3	22	17	0	17	24	4	8	30	15	15	31	22	17	13	33	26	25	2	18	15	34	21	11	24	25	28	18	13	18	10	8	11	28	17	25	38	15	8	18	7	34	57	45	49	54	44	46	36	44	36	50	38	34	34	41	48	43	62	41	61	48	24	28	52	44	25	34	38	32	30	43	39	38	38	37	32	10	35	34	
23	20	19	23	27	31	9	11	8	25	31	11	16	24	26	12	14	26	16	9	15	22	22	17	0	15	14	22	31	23	23	18	27	27	23	18	21	31	15	26	23	20	26	23	18	20	21	26	11	26	22	10	8	29	27	17	35	23	21	6	12	27	44	32	36	41	34	33	29	31	24	37	27	23	21	28	35	30	50	26	49	35	16	15	40	32	18	21	27	20	19	28	26	24	25	29	24	18	24	26	
36	16	29	32	37	25	17	17	21	36	27	23	25	18	34	16	20	34	14	18	21	16	18	24	15	0	20	29	26	32	32	10	21	36	19	9	34	27	22	36	32	11	37	30	31	33	28	22	25	22	29	19	21	24	23	26	24	32	27	13	18	16	45	34	37	43	40	34	36	33	30	33	33	29	20	29	32	29	50	19	50	36	24	17	36	36	24	26	33	27	26	20	28	16	27	35	13	18	15	16	
19	15	11	12	20	28	13	7	11	19	25	15	20	21	14	8	7	14	26	13	1	18	16	4	14	20	0	9	28	12	12	27	22	17	16	29	24	26	2	18	12	31	20	10	21	23	25	20	10	20	9	4	7	26	20	21	34	12	7	15	6	31	54	42	45	50	41	42	32	40	32	46	34	30	30	37	45	40	58	37	58	44	20	24	49	40	21	30	35	29	27	40	36	35	34	33	28	12	31	31	
14	23	8	8	12	36	22	16	17	13	33	15	18	29	6	17	14	6	34	20	10	27	25	8	22	29	9	0	36	8	8	36	30	9	20	38	18	33	10	10	8	39	13	4	17	17	24	26	14	26	2	12	16	34	24	19	43	8	3	23	15	39	55	48	50	51	41	47	31	45	33	53	35	31	37	44	52	47	59	45	58	49	21	33	56	41	22	36	35	30	28	48	42	43	41	32	37	18	40	39	
46	16	38	39	47	4	38	25	36	46	7	40	46	7	42	22	25	42	37	39	29	13	14	30	31	26	28	36	0	39	39	23	8	44	18	26	50	7	29	45	39	27	47	38	47	48	50	12	35	12	36	27	33	2	14	47	8	39	35	35	24	17	64	55	59	65	62	57	58	56	52	49	55	51	44	53	50	50	67	36	66	59	45	41	49	60	46	49	55	48	47	33	52	37	50	57	21	21	21	19	
7	27	3	1	8	39	20	19	15	7	38	13	12	32	4	20	20	3	32	18	14	30	28	15	23	32	12	8	39	0	1	39	34	5	27	39	13	38	14	6	1	40	8	4	10	10	17	33	13	33	6	13	16	37	31	11	46	1	7	22	18	42	49	44	47	45	36	43	25	42	29	51	29	26	35	40	49	43	53	43	53	45	19	31	53	38	20	32	32	26	24	45	38	40	37	26	39	24	43	42	
7	27	3	1	8	39	20	19	15	7	38	13	12	32	3	20	20	3	32	18	14	30	28	15	23	32	12	8	39	1	0	39	34	5	27	39	13	38	14	6	1	40	8	4	10	10	17	33	13	33	6	13	16	37	31	11	46	1	7	22	18	42	49	44	47	45	36	43	25	42	29	51	29	26	35	40	49	43	53	43	53	45	19	31	53	38	20	32	32	26	24	45	38	40	37	26	39	24	43	42	
39	20	35	36	42	20	20	22	24	41	26	26	28	17	39	21	25	39	14	21	26	14	20	29	18	10	25	34	23	36	36	0	19	41	23	3	37	26	27	42	36	4	42	35	34	36	30	21	28	21	34	24	24	21	22	29	18	36	32	16	23	9	43	33	38	43	42	35	38	33	32	30	35	31	21	30	30	28	48	14	47	37	26	18	30	37	26	27	34	29	27	13	29	15	27	37	6	23	8	9	
