0	36	25	23	12	23	26	47	36	23	16	29	16	41	24	44	37	21	27	35	42	43	35	17	27	41	30	34	55	36	28	34	18	21	42	38	26	23	29	31
36	0	26	26	20	11	33	21	27	35	12	11	21	16	6	6	15	57	15	17	13	18	34	22	26	28	6	17	30	13	16	18	26	28	34	24	35	23	30	22
25	26	0	8	19	30	21	11	5	18	27	20	17	20	23	20	18	46	28	18	22	11	9	27	27	21	32	15	44	21	22	8	40	9	10	15	32	21	17	14
23	26	8	0	17	20	20	5	18	13	27	25	15	33	28	39	23	46	38	29	47	10	9	47	24	6	31	7	50	23	17	7	29	10	21	9	19	27	21	34
12	20	19	17	0	20	8	12	8	9	23	27	9	17	35	34	15	24	14	21	30	14	14	23	29	33	35	18	53	21	28	11	18	23	13	17	10	24	17	19
23	11	30	20	20	0	10	19	19	24	8	8	12	10	13	17	6	27	23	9	24	13	15	24	33	19	13	28	23	10	16	18	17	18	6	33	28	17	11	7
26	33	21	20	8	10	0	17	5	9	13	20	10	23	23	24	12	19	15	16	30	22	10	29	41	19	24	19	44	12	22	24	29	17	14	11	23	24	21	8
47	21	11	5	12	19	17	0	23	11	32	25	34	20	40	25	12	57	46	10	38	8	8	29	33	8	32	10	25	19	20	9	20	8	11	5	10	33	21	25
36	27	5	18	8	19	5	23	0	11	24	43	8	34	36	41	34	22	36	30	31	20	19	27	32	27	24	15	27	17	30	22	21	23	16	21	12	37	14	19
23	35	18	13	9	24	9	11	11	0	17	36	9	17	24	31	27	36	25	22	53	15	24	17	42	26	36	24	29	16	18	23	33	21	14	11	6	29	17	13
16	12	27	27	23	8	13	32	24	17	0	8	25	12	19	21	9	47	19	8	30	18	18	31	22	21	19	18	31	5	31	14	18	34	18	31	30	11	19	16
29	11	20	25	27	8	20	25	43	36	8	0	14	8	17	11	12	32	12	7	23	11	22	35	28	19	12	21	16	8	21	12	18	18	17	29	32	16	10	11
16	21	17	15	9	12	10	34	8	9	25	14	0	16	24	22	17	26	35	12	39	17	14	36	33	24	17	10	22	16	15	14	22	18	13	12	13	36	19	17
41	16	20	33	17	10	23	20	34	17	12	8	16	0	14	10	9	20	19	6	18	16	16	21	20	16	11	19	21	6	13	19	18	13	12	22	22	16	8	5
24	6	23	28	35	13	23	40	36	24	19	17	24	14	0	6	15	54	14	18	13	36	36	18	11	43	7	47	27	15	23	24	15	41	19	32	41	9	19	21
44	6	20	39	34	17	24	25	41	31	21	11	22	10	6	0	10	52	14	14	17	31	33	18	18	29	5	24	21	21	19	33	31	34	36	31	57	10	35	26
37	15	18	23	15	6	12	12	34	27	9	12	17	9	15	10	0	44	14	7	25	12	23	36	32	19	12	22	23	7	22	13	22	13	12	15	23	14	10	13
