0	39	7	4	46	20	11	15	2	45	12	39	27	8	32	21	37	35	22	45	36	19	14	46	7	7	39	34	39	6	45	27	21	4	23	40	12	3	5	14	40	17	40	46	20	27	2	47	42	44	43	29	31	41	17	27	49	21	24	33	38	41	51	45	41	35	32	20	30	29	35	44	45	44	47	
39	0	32	39	11	30	31	29	38	10	38	4	15	34	30	18	6	4	21	17	18	20	28	11	32	32	16	8	19	42	10	22	19	38	17	21	38	39	39	42	5	28	5	11	20	23	41	59	49	53	59	54	46	50	50	44	44	41	43	36	45	44	62	53	60	52	35	38	41	48	43	53	15	19	18	
7	32	0	8	39	20	5	15	7	38	12	32	20	3	32	14	30	28	15	41	32	12	8	39	1	1	39	27	39	13	38	27	14	6	15	40	12	8	10	17	33	13	33	39	13	27	9	49	44	47	45	36	33	43	24	29	51	22	26	35	40	43	53	48	43	38	33	20	33	32	37	46	39	43	42	
4	39	8	0	47	24	9	19	1	44	16	40	26	6	36	21	37	36	20	48	37	20	12	47	8	8	42	32	42	6	45	31	22	2	23	44	16	1	9	17	38	18	38	46	21	30	6	50	46	48	45	29	34	44	20	30	52	25	27	37	41	44	55	49	43	39	36	23	34	33	38	47	47	48	50	
46	11	39	47	0	38	39	36	46	8	46	7	26	42	34	29	10	15	31	18	25	28	36	4	39	39	20	18	23	50	8	30	29	45	28	24	46	47	47	49	13	35	13	9	27	30	48	60	51	55	62	61	51	53	57	51	46	48	50	41	50	47	64	54	64	57	39	45	47	54	47	56	18	18	15	
20	30	20	24	38	0	23	6	22	38	9	31	21	23	13	15	28	29	17	26	17	13	22	38	20	20	20	30	19	18	39	8	15	23	16	21	9	23	15	13	33	10	33	40	13	8	18	41	29	33	38	29	22	30	21	20	33	11	18	18	25	27	47	34	37	29	16	10	18	23	22	32	26	25	28	
11	31	5	9	39	23	0	18	11	35	16	32	17	3	35	13	29	27	11	41	31	11	3	39	5	5	38	23	40	15	36	29	13	7	14	42	16	10	14	21	29	15	29	37	15	29	13	52	48	50	48	39	36	47	28	33	53	24	29	37	43	47	57	51	47	41	36	22	36	35	41	49	39	43	42	
15	29	15	19	36	6	18	0	17	36	9	29	18	18	19	12	27	27	14	30	21	11	17	36	15	15	24	27	24	14	36	13	12	18	14	25	9	18	10	14	31	4	31	37	10	12	13	43	35	38	39	30	25	35	22	21	39	12	19	23	30	32	48	39	38	30	22	11	23	24	27	38	30	30	32	
2	38	7	1	46	22	11	17	0	44	14	39	26	8	34	20	36	35	21	47	36	19	13	46	7	7	41	34	41	6	45	29	21	3	22	42	14	1	7	16	39	17	39	46	20	29	4	49	44	46	45	30	33	43	20	29	51	24	26	36	40	43	53	48	43	37	35	22	32	32	37	46	46	46	49	
45	10	38	44	8	38	35	36	44	0	45	9	20	38	39	24	15	9	25	24	27	25	33	7	38	38	26	12	29	49	2	31	25	43	22	30	45	45	46	50	7	35	7	1	26	31	47	67	58	62	68	63	55	60	58	53	52	48	52	46	55	53	70	60	70	61	44	47	50	56	52	62	24	24	22	
12	38	12	16	46	9	16	9	14	45	0	38	27	15	20	21	36	36	23	34	25	20	18	46	12	12	28	36	28	10	45	16	22	15	23	29	1	15	7	6	40	11	40	46	19	16	10	37	32	34	33	23	21	31	14	17	39	10	13	23	28	31	41	35	31	25	21	8	20	19	25	34	34	33	36	
39	4	32	40	7	31	32	29	39	9	38	0	18	35	30	22	6	7	24	18	18	21	29	7	32	32	17	11	19	43	10	23	22	38	20	21	38	40	39	42	9	28	9	11	20	23	41	60	49	54	59	54	46	51	50	44	45	41	44	36	46	45	63	53	61	53	35	38	42	48	43	53	16	19	17	
27	15	20	26	26	21	17	18	26	20	27	18	0	20	28	6	17	12	6	30	20	7	14	25	20	20	27	9	29	32	20	18	6	24	4	31	27	26	28	32	13	17	13	21	8	18	29	58	46	50	55	47	39	46	40	37	50	31	36	35	42	44	63	51	54	45	33	29	35	41	39	49	28	31	30	
