0	36	31	23	49	39	25	37	31	38	29	49	23	11	23	29	26	48	43	34	19	26	23	20	47	23	23	52	41	10	29	18	17	18	39	23	25	33	24	44
36	0	17	11	13	29	31	25	9	11	21	8	33	36	38	17	8	5	5	9	15	50	18	6	26	23	38	15	8	19	38	10	18	37	19	24	9	6	11	24
31	17	0	45	19	22	7	49	48	18	19	37	13	25	15	19	49	14	38	18	46	43	11	47	12	30	11	23	43	21	6	13	50	25	11	7	28	45	26	19
23	11	45	0	28	51	41	9	7	33	38	34	22	34	37	32	11	38	24	33	12	61	26	7	30	20	34	13	9	38	30	31	22	51	28	29	24	6	10	28
49	13	19	28	0	25	11	23	11	15	5	12	17	31	11	10	18	12	10	12	23	25	8	35	18	36	20	26	16	17	17	9	30	24	12	10	15	22	28	8
39	29	22	51	25	0	24	43	19	11	11	16	23	16	11	22	29	23	19	13	23	34	11	29	13	18	13	24	33	11	12	24	30	13	19	15	36	32	35	17
25	31	7	41	11	24	0	31	24	6	16	21	23	39	27	12	37	25	29	17	27	25	13	44	12	51	13	50	41	29	10	14	39	21	6	9	28	28	42	11
37	25	49	9	23	43	31	0	6	32	37	12	24	24	28	16	24	23	5	15	33	66	15	20	21	23	36	11	8	18	25	23	38	25	32	15	8	20	8	21
31	9	48	7	11	19	24	6	0	47	32	14	29	26	41	18	17	23	11	28	12	53	36	11	40	34	51	26	10	17	37	31	25	26	32	26	22	6	11	26
38	11	18	33	15	11	6	32	47	0	24	46	21	19	30	37	38	16	35	28	63	43	13	60	6	38	12	35	25	35	13	22	36	34	12	14	25	37	46	23
29	21	19	38	5	11	16	37	32	24	0	7	17	33	27	8	12	12	13	13	32	42	18	34	12	32	36	35	17	31	24	12	35	24	31	16	22	26	25	17
49	8	37	34	12	16	21	12	14	46	7	0	24	22	19	7	16	7	22	5	37	45	9	38	23	30	32	34	35	16	22	12	32	21	26	23	25	11	20	12
23	33	13	22	17	23	23	24	29	21	17	24	0	38	31	10	20	11	16	25	43	27	9	34	7	37	10	51	40	16	9	22	31	16	6	7	32	28	24	20
11	36	25	34	31	16	39	24	26	19	33	22	38	0	20	23	28	18	32	31	22	48	17	36	28	11	21	52	23	13	47	38	11	14	36	19	34	25	38	30
23	38	15	37	11	11	27	28	41	30	27	19	31	20	0	13	38	10	36	15	47	33	9	52	13	30	12	27	31	15	25	12	11	5	11	18	25	40	36	24
29	17	19	32	10	22	12	16	18	37	8	7	10	23	13	0	13	11	18	10	35	35	11	28	13	20	12	24	14	19	11	9	28	13	14	9	13	14	21	11
26	8	49	11	18	29	37	24	17	38	12	16	20	28	38	13	0	12	8	26	10	44	21	14	31	25	29	30	21	14	36	20	23	15	40	30	12	5	22	37
48	5	14	38	12	23	25	23	23	16	12	7	11	18	10	11	12	0	23	6	37	48	10	20	19	35	15	36	26	16	18	13	15	14	21	8	6	21	18	9
43	5	38	24	10	19	29	5	11	35	13	22	16	32	36	18	8	23	0	17	25	52	23	15	15	16	26	33	17	18	28	15	35	20	19	32	10	5	14	16
