0	32	16	46	17	25	32	43	21	40	30	18	29	23	27	23	53	58	37	18	43	38	34	45	27	71	16	17	35	27	60	23	31	44	26	11	41	42	38	11
32	0	27	12	20	26	28	23	26	13	26	29	12	13	8	5	12	23	38	25	12	21	18	14	14	35	26	22	11	41	10	13	11	31	35	18	20	44	11	24
16	27	0	47	17	13	29	13	15	58	39	29	22	41	11	39	21	11	10	24	54	10	46	34	19	25	26	27	11	23	41	27	35	23	23	20	27	22	28	15
46	12	47	0	30	31	13	55	25	13	21	46	43	6	28	12	35	17	46	17	6	26	30	10	42	22	35	29	27	55	25	14	11	30	29	26	49	25	10	44
17	20	17	30	0	19	51	11	8	52	12	5	19	31	16	34	29	10	25	19	33	22	33	32	23	19	10	10	12	14	32	22	32	14	23	11	14	14	58	13
25	26	13	31	19	0	63	18	11	32	23	39	33	56	14	52	15	17	10	35	34	10	65	55	38	13	58	23	8	15	48	41	61	6	33	21	19	17	56	18
32	28	29	13	51	63	0	31	40	12	32	27	16	14	16	15	26	33	28	42	10	23	7	13	25	18	41	58	25	35	12	25	7	24	33	16	16	31	27	21
43	23	13	55	11	18	31	0	6	33	29	13	16	38	24	45	36	12	29	23	40	29	32	51	40	39	42	11	28	13	21	24	57	15	22	21	20	13	58	6
21	26	15	25	8	11	40	6	0	50	36	12	25	43	11	55	17	28	12	25	42	28	29	57	36	30	36	8	30	12	59	59	30	29	23	12	17	9	49	13
40	13	58	13	52	32	12	33	50	0	24	38	37	14	21	11	33	18	49	36	26	25	29	7	23	23	39	31	22	34	28	11	6	33	58	31	32	48	11	47
30	26	39	21	12	23	32	29	36	24	0	26	8	16	8	15	6	27	11	31	17	16	24	39	5	45	41	28	16	17	13	38	28	24	17	26	22	20	25	29
18	29	29	46	5	39	27	13	12	38	26	0	14	31	12	23	12	6	15	15	42	7	53	57	27	28	13	13	16	7	37	53	58	11	21	10	23	15	33	8
29	12	22	43	19	33	16	16	25	37	8	14	0	23	9	29	15	14	14	40	21	10	30	18	8	12	21	15	12	10	16	23	30	9	11	12	11	24	40	32
23	13	41	6	31	56	14	38	43	14	16	31	23	0	24	9	30	44	49	12	28	60	16	12	21	58	14	43	30	42	5	8	23	18	24	21	38	17	19	17
27	8	11	28	16	14	16	24	11	21	8	12	9	24	0	25	13	7	26	33	16	28	28	13	9	20	44	11	10	15	8	10	44	13	5	12	8	17	25	21
23	5	39	12	34	52	15	45	55	11	15	23	29	9	25	0	16	37	37	16	28	57	17	12	17	39	42	42	22	30	11	13	16	24	42	32	38	26	15	19
53	12	21	35	29	15	26	36	17	33	6	12	15	30	13	16	0	6	23	34	30	30	41	17	15	26	37	13	13	13	23	26	39	15	29	35	23	16	26	32
58	23	11	17	10	17	33	12	28	18	27	6	14	44	7	37	6	0	8	53	22	13	50	23	12	13	54	15	9	11	25	37	28	14	13	17	20	20	35	44
37	38	10	46	25	10	28	29	12	49	11	15	14	49	26	37	23	8	0	20	26	22	37	45	11	29	29	13	13	26	30	26	27	11	20	30	23	21	25	19
18	25	24	17	19	35	42	23	25	36	31	15	40	12	33	16	34	53	20	0	36	40	40	23	44	34	21	39	30	25	13	15	19	42	25	16	26	44	9	25
43	12	54	6	33	34	10	40	42	26	17	42	21	28	16	28	30	22	26	36	0	53	11	13	27	26	19	31	25	29	7	9	6	41	16	19	42	39	24	23
38	21	10	26	22	10	23	29	28	25	16	7	10	60	28	57	30	13	22	40	53	0	65	27	17	22	36	21	21	19	26	55	63	24	30	11	11	10	31	14
34	18	46	30	33	65	7	32	29	29	24	53	30	16	28	17	41	50	37	40	11	65	0	9	30	24	20	27	36	46	25	13	21	21	34	52	53	50	18	73
45	14	34	10	32	55	13	51	57	7	39	57	18	12	13	12	17	23	45	23	13	27	9	0	12	42	34	31	43	43	8	13	9	25	18	20	39	36	14	40
27	14	19	42	23	38	25	40	36	23	5	27	8	21	9	17	15	12	11	44	27	17	30	12	0	24	41	27	14	18	26	25	36	9	21	17	12	24	32	24
71	35	25	22	19	13	18	39	30	23	45	28	12	58	20	39	26	13	29	34	26	22	24	42	24	0	35	29	9	16	27	36	33	13	41	25	18	15	56	43
16	26	26	35	10	58	41	42	36	39	41	13	21	14	44	42	37	54	29	21	19	36	20	34	41	35	0	14	44	26	27	6	44	37	19	13	33	14	15	16
17	22	27	29	10	23	58	11	8	31	28	13	15	43	11	42	13	15	13	39	31	21	27	31	27	29	14	0	26	12	59	25	38	32	32	21	11	14	36	28
35	11	11	27	12	8	25	28	30	22	16	16	12	30	10	22	13	9	13	30	25	21	36	43	14	9	44	26	0	26	30	36	49	11	13	42	20	14	30	14
27	41	23	55	14	15	35	13	12	34	17	7	10	42	15	30	13	11	26	25	29	19	46	43	18	16	26	12	26	0	25	27	24	16	8	14	9	11	39	21
60	10	41	25	32	48	12	21	59	28	13	37	16	5	8	11	23	25	30	13	7	26	25	8	26	27	27	59	30	25	0	27	12	44	34	54	40	45	18	50
23	13	27	14	22	41	25	24	59	11	38	53	23	8	10	13	26	37	26	15	9	55	13	13	25	36	6	25	36	27	27	0	38	44	21	26	32	24	25	24
31	11	35	11	32	61	7	57	30	6	28	58	30	23	44	16	39	28	27	19	6	63	21	9	36	33	44	38	49	24	12	38	0	36	26	34	37	55	22	23
44	31	23	30	14	6	24	15	29	33	24	11	9	18	13	24	15	14	11	42	41	24	21	25	9	13	37	32	11	16	44	44	36	0	23	22	23	14	23	28
26	35	23	29	23	33	33	22	23	58	17	21	11	24	5	42	29	13	20	25	16	30	34	18	21	41	19	32	13	8	34	21	26	23	0	20	7	27	29	25
11	18	20	26	11	21	16	21	12	31	26	10	12	21	12	32	35	17	30	16	19	11	52	20	17	25	13	21	42	14	54	26	34	22	20	0	27	6	18	6
41	20	27	49	14	19	16	20	17	32	22	23	11	38	8	38	23	20	23	26	42	11	53	39	12	18	33	11	20	9	40	32	37	23	7	27	0	12	35	22
42	44	22	25	14	17	31	13	9	48	20	15	24	17	17	26	16	20	21	44	39	10	50	36	24	15	14	14	14	11	45	24	55	14	27	6	12	0	46	13
38	11	28	10	58	56	27	58	49	11	25	33	40	19	25	15	26	35	25	9	24	31	18	14	32	56	15	36	30	39	18	25	22	23	29	18	35	46	0	31
11	24	15	44	13	18	21	6	13	47	29	8	32	17	21	19	32	44	19	25	23	14	73	40	24	43	16	28	14	21	50	24	23	28	25	6	22	13	31	0
