0	43	35	20	43	35	39	47	25	26	40	45	6	45	41	47	31	35	39	32	56	41	48	53	41	34	23	57	68	21	17	17	46	26	22	15	31	59	26	44
43	0	39	55	9	66	11	8	66	26	13	35	37	58	23	44	49	50	27	24	14	13	21	29	14	21	41	24	28	7	50	25	9	14	6	16	26	27	33	31
35	39	0	7	16	9	14	26	23	19	43	13	19	12	10	11	20	62	25	22	33	20	33	14	26	6	25	28	44	38	20	22	39	48	34	36	9	24	10	11
20	55	7	0	38	32	19	21	29	30	40	9	44	7	22	11	31	69	25	25	31	30	32	12	43	24	29	29	26	21	24	16	37	41	32	38	14	24	15	15
43	9	16	38	0	61	14	13	45	11	29	33	15	59	29	38	53	43	36	14	10	15	11	20	11	51	41	20	22	13	21	21	10	6	10	22	33	15	34	29
35	66	9	32	61	0	45	38	12	50	23	32	25	11	18	26	10	29	38	20	21	46	52	26	34	12	30	25	60	54	17	37	35	37	30	73	17	27	29	8
39	11	14	19	14	45	0	14	71	30	23	49	36	31	28	47	31	74	44	18	8	14	11	21	9	43	36	41	9	9	46	24	12	28	15	28	59	25	36	25
47	8	26	21	13	38	14	0	54	27	12	43	33	26	23	36	34	54	29	23	6	11	14	45	11	53	22	20	24	13	34	15	14	8	8	10	29	22	32	55
25	66	23	29	45	12	71	54	0	36	28	13	55	27	14	6	30	70	18	38	41	32	36	5	26	8	38	26	23	35	15	21	39	29	49	69	13	24	12	17
26	26	19	30	11	50	30	27	36	0	15	40	11	51	21	60	35	54	17	28	11	27	35	36	20	58	29	43	30	12	36	10	25	28	10	17	42	33	22	50
40	13	43	40	29	23	23	12	28	15	0	27	13	30	27	54	40	27	15	11	12	24	16	20	13	28	22	18	41	22	22	5	28	14	23	8	45	20	22	44
45	35	13	9	33	32	49	43	13	40	27	0	34	25	10	11	35	24	17	12	17	29	18	11	26	22	20	8	26	17	31	16	17	34	32	30	29	6	28	22
6	37	19	44	15	25	36	33	55	11	13	34	0	17	44	44	12	39	30	19	23	35	29	20	34	31	14	31	36	54	13	28	53	27	25	44	43	43	43	17
45	58	12	7	59	11	31	26	27	51	30	25	17	0	18	12	21	39	22	33	52	54	59	13	33	27	21	17	47	23	16	38	44	42	30	53	8	11	9	9
41	23	10	22	29	18	28	23	14	21	27	10	44	18	0	21	31	35	18	6	14	25	17	15	11	17	25	12	17	16	20	17	21	14	27	27	10	12	11	18
47	44	11	11	38	26	47	36	6	60	54	11	44	12	21	0	29	27	21	40	22	20	16	13	28	12	26	12	37	31	39	20	45	58	55	74	8	16	8	11
31	49	20	31	53	10	31	34	30	35	40	35	12	21	31	29	0	44	26	22	34	35	38	27	55	33	18	47	50	68	18	43	43	46	58	25	17	53	20	22
35	50	62	69	43	29	74	54	70	54	27	24	39	39	35	27	44	0	20	42	30	24	21	37	37	52	18	29	50	31	36	40	45	15	37	29	45	24	19	36
39	27	25	25	36	38	44	29	18	17	15	17	30	22	18	21	26	20	0	26	40	27	25	32	55	51	18	12	21	43	32	41	23	54	24	46	26	22	26	16
32	24	22	25	14	20	18	23	38	28	11	12	19	33	6	40	22	42	26	0	8	6	9	27	14	41	36	10	12	13	41	29	8	24	13	39	33	21	27	18
56	14	33	31	10	21	8	6	41	11	12	17	23	52	14	22	34	30	40	8	0	13	21	41	28	33	23	20	26	10	57	17	8	30	23	22	20	21	45	15
41	13	20	30	15	46	14	11	32	27	24	29	35	54	25	20	35	24	27	6	13	0	16	24	23	44	19	22	24	9	57	16	12	27	28	43	30	19	22	43
48	21	33	32	11	52	11	14	36	35	16	18	29	59	17	16	38	21	25	9	21	16	0	36	12	44	17	36	13	8	51	27	12	11	11	12	53	40	41	55
53	29	14	12	20	26	21	45	5	36	20	11	20	13	15	13	27	37	32	27	41	24	36	0	25	40	27	10	11	14	18	21	11	33	42	45	27	15	26	15
41	14	26	43	11	34	9	11	26	20	13	26	34	33	11	28	55	37	55	14	28	23	12	25	0	48	40	45	25	23	25	23	9	14	10	13	40	39	17	36
34	21	6	24	51	12	43	53	8	58	28	22	31	27	17	12	33	52	51	41	33	44	44	40	48	0	53	13	23	38	16	29	24	39	56	49	6	17	10	13
