0	39	34	10	4	46	26	11	15	2	45	13	12	27	27	8	32	21	37	24	35	22	45	23	36	14	46	7	7	41	6	34	39	6	45	47	27	21	4	7	40	12	3	5	3	14	40	22	17	40	40	46	13	20	27	19	44	2	38	53	14	22	25	29	48	47	42	51	29	31	41	17	39	49	21	27	33	47	41	51	41	50	45	43	44	18	35	49	29	24	22	44	36	25	39	19	44	45	31	44	
39	0	5	30	39	11	15	31	29	38	10	33	38	15	15	34	30	18	6	18	4	21	17	24	18	28	11	32	32	5	36	8	19	42	10	12	22	19	38	32	21	38	39	39	41	42	5	20	28	5	6	11	28	20	23	25	9	41	6	18	27	27	14	12	18	59	49	58	54	46	50	50	49	44	41	47	36	46	44	62	30	62	53	52	46	38	52	52	48	41	40	29	44	46	31	49	53	15	11	19	
34	5	0	26	35	16	10	26	25	34	11	29	34	9	10	29	28	13	7	13	2	16	22	20	16	23	16	27	27	7	32	6	24	39	11	13	20	14	33	27	25	34	35	35	37	39	6	15	24	6	10	12	23	15	21	22	13	36	7	22	22	25	9	6	23	61	50	62	52	44	50	47	49	49	37	45	36	48	45	66	35	66	55	52	47	35	50	56	45	39	37	34	44	44	33	47	53	20	6	23	
10	30	26	0	11	38	18	6	13	9	36	11	12	18	18	7	30	12	28	16	27	14	40	19	29	8	38	3	3	33	8	26	36	15	37	39	25	13	9	3	38	11	10	11	13	17	31	14	10	31	31	38	6	11	24	13	36	12	30	44	7	20	17	20	41	48	43	53	35	32	42	26	40	48	19	28	32	47	42	53	40	52	47	44	44	16	36	50	31	25	23	43	37	27	38	27	45	38	23	41	
4	39	35	11	0	47	27	9	19	1	44	16	16	27	26	6	36	21	37	23	36	20	48	27	37	12	47	8	8	42	3	32	42	6	45	46	31	22	2	8	44	16	1	9	7	17	38	21	18	38	40	46	12	21	30	21	45	6	36	53	14	26	26	29	50	50	46	55	29	34	44	20	43	52	25	30	37	51	44	55	45	53	49	46	48	22	39	53	33	27	25	47	40	28	42	21	47	47	30	48	
46	11	16	38	47	0	25	39	36	46	8	40	46	22	26	42	34	29	10	28	15	31	18	31	25	36	4	39	39	9	44	18	23	50	8	9	30	29	45	39	24	46	47	47	48	49	13	30	35	13	11	9	36	27	30	33	3	48	15	7	35	35	25	22	14	60	51	59	61	51	53	57	53	46	48	54	41	47	47	64	33	63	54	55	48	45	57	53	54	48	46	30	49	53	34	56	56	18	21	18	
26	15	10	18	27	25	0	18	16	26	20	20	25	4	3	21	26	6	15	5	11	8	27	11	17	16	25	19	19	17	24	12	26	30	21	23	15	6	25	19	28	25	27	26	28	30	16	7	15	16	18	22	16	7	15	13	23	28	16	31	14	17	1	4	28	55	43	56	45	36	44	38	42	48	28	38	32	46	41	61	34	60	48	46	43	26	43	51	38	31	30	37	37	36	32	38	46	25	7	28	
11	31	26	6	9	39	18	0	18	11	35	15	16	19	17	3	35	13	29	14	27	11	41	24	31	3	39	5	5	33	6	23	40	15	36	37	29	13	7	5	42	16	10	14	14	21	29	12	15	29	32	37	3	15	29	18	37	13	27	45	5	25	17	21	42	52	48	57	39	36	47	28	45	53	24	32	37	52	47	57	45	56	51	49	49	21	41	55	35	29	27	48	42	31	43	30	49	39	21	43	
15	29	25	13	19	36	16	18	0	17	36	4	9	17	18	18	19	12	27	15	27	14	30	8	21	17	36	15	15	32	19	27	24	14	36	38	13	12	18	15	25	9	18	10	12	14	31	13	4	31	30	37	17	10	12	4	34	13	31	41	14	8	17	20	33	43	35	47	30	25	35	22	33	39	12	23	23	38	32	48	31	47	39	37	34	10	30	42	24	18	16	33	29	22	28	22	38	30	22	30	
2	38	34	9	1	46	26	11	17	0	44	15	14	26	26	8	34	20	36	24	35	21	47	25	36	13	46	7	7	41	5	34	41	6	45	47	29	21	3	7	42	14	1	7	5	16	39	22	17	39	39	46	12	20	29	20	44	4	38	52	14	25	25	28	49	49	44	53	30	33	43	20	41	51	24	29	36	50	43	53	43	53	48	45	46	21	37	52	32	26	24	46	38	27	41	21	46	46	31	46	
