0	24	36	16	36	14	14	40	50	21	36	46	36	44	32	10	28	11	16	48	54	41	18	38	20	33	15	45	27	34
24	0	30	7	33	36	27	36	23	43	16	31	32	36	36	11	25	26	39	32	30	22	31	14	31	36	37	39	27	39
36	30	0	20	9	39	46	20	18	9	46	8	7	19	7	31	21	18	15	11	21	16	30	21	14	17	32	22	5	11
16	7	20	0	27	24	33	25	22	40	20	29	36	31	43	13	32	28	36	36	32	24	29	13	31	53	50	17	26	47
36	33	9	27	0	27	40	26	17	13	29	5	7	18	18	21	23	26	21	15	31	17	44	24	16	16	31	23	13	17
14	36	39	24	27	0	29	36	35	29	25	21	22	37	36	23	11	6	15	22	51	38	24	40	20	39	8	31	25	29
14	27	46	33	40	29	0	50	32	47	25	36	40	51	45	18	29	17	24	45	51	43	6	35	32	48	24	34	43	42
40	36	20	25	26	36	50	0	13	14	35	9	9	7	17	47	24	30	12	30	15	9	33	28	12	27	39	19	10	29
50	23	18	22	17	35	32	13	0	18	31	16	15	7	14	25	30	24	24	37	15	6	52	16	27	38	35	8	11	22
21	43	9	40	13	29	47	14	18	0	30	5	9	6	7	35	13	16	13	18	23	15	41	27	13	20	32	22	6	11
36	16	46	20	29	25	25	35	31	30	0	40	35	36	26	28	16	24	15	25	28	36	33	29	17	41	31	38	28	33
46	31	8	29	5	21	36	9	16	5	40	0	7	9	10	37	25	26	19	18	24	18	47	28	16	12	37	17	9	12
36	32	7	36	7	22	40	9	15	9	35	7	0	9	5	35	18	25	14	10	16	14	47	23	15	15	35	17	7	12
44	36	19	31	18	37	51	7	7	6	36	9	9	0	11	39	26	26	13	24	26	6	43	28	15	26	28	7	13	34
32	36	7	43	18	36	45	17	14	7	26	10	5	11	0	37	26	17	16	11	22	30	40	29	17	28	38	21	13	14
10	11	31	13	21	23	18	47	25	35	28	37	35	39	37	0	17	11	26	46	58	40	12	14	26	36	26	26	41	26
28	25	21	32	23	11	29	24	30	13	16	25	18	26	26	17	0	9	8	23	30	27	16	28	6	27	18	33	25	20
11	26	18	28	26	6	17	30	24	16	24	26	25	26	17	11	9	0	20	29	31	32	14	38	18	25	14	44	21	27
16	39	15	36	21	15	24	12	24	13	15	19	14	13	16	26	8	20	0	20	28	24	27	30	7	19	19	24	15	20
48	32	11	36	15	22	45	30	37	18	25	18	10	24	11	46	23	29	20	0	27	26	46	41	21	6	28	37	27	15
54	30	21	32	31	51	51	15	15	23	28	24	16	26	22	58	30	31	28	27	0	23	58	33	31	27	59	29	21	29
41	22	16	24	17	38	43	9	6	15	36	18	14	6	30	40	27	32	24	26	23	0	42	20	22	40	57	7	15	37
18	31	30	29	44	24	6	33	52	41	33	47	47	43	40	12	16	14	27	46	58	42	0	36	35	34	40	31	38	46
38	14	21	13	24	40	35	28	16	27	29	28	23	28	29	14	28	38	30	41	33	20	36	0	19	38	50	18	27	40
20	31	14	31	16	20	32	12	27	13	17	16	15	15	17	26	6	18	7	21	31	22	35	19	0	29	19	19	13	29
33	36	17	53	16	39	48	27	38	20	41	12	15	26	28	36	27	25	19	6	27	40	34	38	29	0	47	36	38	20
15	37	32	50	31	8	24	39	35	32	31	37	35	28	38	26	18	14	19	28	59	57	40	50	19	47	0	47	46	24
45	39	22	17	23	31	34	19	8	22	38	17	17	7	21	26	33	44	24	37	29	7	31	18	19	36	47	0	12	40
27	27	5	26	13	25	43	10	11	6	28	9	7	13	13	41	25	21	15	27	21	15	38	27	13	38	46	12	0	20
34	39	11	47	17	29	42	29	22	11	33	12	12	34	14	26	20	27	20	15	29	37	46	40	29	20	24	40	20	0
