0	32	34	29	34	45	12	41	35	21	36	28	35	29	34	9	27	25	41	38	24	27	35	40	22	24	26	14	26	17	24	52	19	40	48	30	23	34	46	32
32	0	40	8	11	51	27	15	17	12	37	18	42	39	15	24	35	21	43	19	40	30	35	11	46	6	7	27	28	47	7	60	16	25	19	23	23	17	9	7
34	40	0	35	34	9	35	11	18	32	23	27	9	6	15	30	13	7	9	7	10	17	16	17	12	16	22	21	5	11	30	11	15	18	23	16	20	28	22	38
29	8	35	0	6	36	24	10	11	12	48	15	28	32	11	26	13	32	22	15	48	19	12	6	29	9	11	31	33	46	21	45	30	17	20	13	28	21	6	14
34	11	34	6	0	58	19	24	20	6	59	18	43	19	17	32	17	41	27	17	24	23	21	19	29	7	10	24	28	30	8	38	21	30	23	14	48	19	10	6
45	51	9	36	58	0	46	33	23	23	10	29	11	34	40	21	29	11	19	34	22	32	31	35	7	42	29	32	21	13	33	19	26	29	40	30	22	44	29	37
12	27	35	24	19	46	0	20	7	18	46	11	28	28	22	11	23	31	27	16	16	17	23	21	36	19	17	18	28	12	17	45	8	14	34	17	18	7	21	21
41	15	11	10	24	33	20	0	15	10	51	22	42	37	7	32	24	41	33	18	28	32	18	10	59	11	7	44	26	54	11	48	35	32	8	14	24	20	7	15
35	17	18	11	20	23	7	15	0	24	46	9	33	21	22	12	13	29	19	14	30	23	11	6	24	12	18	29	28	22	22	20	15	24	12	10	16	6	24	12
21	12	32	12	6	23	18	10	24	0	25	12	38	22	20	23	21	25	36	12	38	36	20	21	45	9	8	24	24	42	7	30	18	18	14	11	47	16	7	9
36	37	23	48	59	10	46	51	46	25	0	30	8	15	26	40	22	19	9	13	25	26	18	15	11	34	18	26	9	17	41	12	33	20	30	14	29	42	20	24
28	18	27	15	18	29	11	22	9	12	30	0	25	24	15	10	34	47	43	26	42	29	31	18	40	10	19	22	30	17	18	52	11	33	36	16	28	8	12	11
