0	30	32	11	30	15	31	29	38	10	33	4	34	15	15	34	30	31	18	6	18	4	21	17	24	18	28	11	32	32	16	36	8	19	42	10	12	22	19	38	32	17	21	38	39	30	42	5	28	5	6	11	25	9	41	6	39	18	33	32	27	27	18	59	53	58	59	54	46	50	50	49	44	44	41	47	36	45	46	44	30	62	53	46	38	33	35	41	52	48	41	29	44	46	31	43	49	53	15	19	
30	0	3	38	18	18	6	13	9	36	11	31	7	18	18	7	30	16	12	28	16	27	14	40	19	29	8	38	3	3	36	8	26	36	15	37	39	25	13	9	3	14	38	11	10	4	17	31	10	31	31	38	13	36	12	30	12	44	27	3	7	20	41	48	45	53	44	35	32	42	26	40	28	48	19	28	32	39	47	42	40	52	47	44	16	28	31	31	50	31	25	43	37	27	38	36	27	45	38	41	
32	3	0	39	20	19	5	15	7	38	13	32	3	20	20	3	32	18	14	30	17	28	15	41	23	32	8	39	1	1	39	5	27	39	13	38	40	27	14	6	1	15	40	12	8	4	17	33	13	33	33	39	16	37	9	31	11	46	29	1	7	22	42	49	47	54	45	36	33	43	24	42	29	51	22	29	35	40	49	43	43	53	48	46	19	31	33	33	52	32	26	45	38	27	40	37	26	46	39	43	
11	38	39	0	38	25	39	36	46	8	40	7	42	22	26	42	34	39	29	10	28	15	31	18	31	25	36	4	39	39	20	44	18	23	50	8	9	30	29	45	39	28	24	46	47	38	49	13	35	13	11	9	33	3	48	15	47	7	37	39	35	35	14	60	55	59	62	61	51	53	57	53	51	46	48	54	41	50	47	47	33	63	54	48	45	37	39	47	53	54	48	30	49	53	34	47	56	56	18	18	
30	18	20	38	0	19	23	6	22	38	8	31	23	19	21	23	13	2	15	28	18	29	17	26	9	17	22	38	20	20	20	24	30	19	18	39	41	8	15	23	20	16	21	9	23	21	13	33	10	33	28	40	6	36	18	34	11	37	10	20	20	3	28	41	33	42	38	29	22	30	21	28	20	33	11	22	18	25	32	27	25	46	34	29	9	12	16	18	36	23	17	28	23	21	23	22	21	32	26	25	
15	18	19	25	19	0	18	16	26	20	20	18	21	4	3	21	26	18	6	15	5	11	8	27	11	17	16	25	19	19	24	24	12	26	30	21	23	15	6	25	19	4	28	25	27	17	30	16	15	16	18	22	13	23	28	16	26	31	24	19	14	17	28	55	47	56	52	45	36	44	38	42	35	48	28	38	32	39	46	41	34	60	48	43	26	26	30	32	51	38	31	37	37	36	32	36	38	46	25	28	
31	6	5	39	23	18	0	18	11	35	15	32	3	19	17	3	35	21	13	29	14	27	11	41	24	31	3	39	5	5	38	6	23	40	15	36	37	29	13	7	5	14	42	16	10	2	21	29	15	29	32	37	18	37	13	27	16	45	32	5	5	25	42	52	50	57	48	39	36	47	28	45	33	53	24	32	37	43	52	47	45	56	51	49	21	33	36	36	55	35	29	48	42	31	43	41	30	49	39	43	
29	13	15	36	6	16	18	0	17	36	4	29	18	17	18	18	19	4	12	27	15	27	14	30	8	21	17	36	15	15	24	19	27	24	14	36	38	13	12	18	15	14	25	9	18	16	14	31	4	31	30	37	4	34	13	31	10	41	15	15	14	8	33	43	38	47	39	30	25	35	22	33	21	39	12	23	23	30	38	32	31	47	39	34	10	17	22	23	42	24	18	33	29	22	28	27	22	38	30	30	
38	9	7	46	22	26	11	17	0	44	15	39	8	26	26	8	34	20	20	36	24	35	21	47	25	36	13	46	7	7	41	5	34	41	6	45	47	29	21	3	7	22	42	14	1	11	16	39	17	39	39	46	20	44	4	38	13	52	31	7	14	25	49	49	46	53	45	30	33	43	20	41	29	51	24	29	36	40	50	43	43	53	48	46	21	33	35	32	52	32	26	46	38	27	41	37	21	46	46	46	
10	36	38	8	38	20	35	36	44	0	40	9	38	20	20	38	39	38	24	15	23	9	25	24	31	27	33	7	38	38	26	41	12	29	49	2	2	31	25	43	38	22	30	45	45	35	50	7	35	7	16	1	32	5	47	8	46	14	42	38	32	36	20	67	62	65	68	63	55	60	58	58	53	52	48	56	46	55	53	53	39	69	60	54	46	42	44	50	60	56	49	36	53	55	40	52	58	62	24	24	
