0	28	22	26	34	43	13	22	29	29	30	27	28	41	23	6	20	32	33	29	36	26	29	24	28	23	27	14	43	14	27	39	11	43	55	28	13	33	47	26
28	0	22	9	5	37	21	21	10	8	27	15	40	31	20	27	21	34	45	21	32	44	29	18	56	10	9	24	17	30	5	42	34	23	20	13	42	11	10	8
22	22	0	31	16	7	20	12	20	32	16	24	5	7	35	20	13	12	7	5	15	14	24	21	12	23	18	12	6	12	29	20	16	18	15	20	20	30	30	28
26	9	31	0	12	25	15	12	17	10	30	13	27	23	9	31	18	19	24	10	35	33	21	10	37	11	10	46	17	39	12	25	35	15	17	16	21	22	12	20
34	5	16	12	0	28	20	13	15	10	26	17	28	28	23	19	27	41	23	11	45	36	27	12	40	6	5	24	28	43	6	41	16	34	22	15	33	19	11	10
43	37	7	25	28	0	44	24	39	44	6	35	6	31	22	28	29	12	11	22	23	29	22	30	5	38	25	18	21	22	50	12	35	29	40	27	26	41	24	52
13	21	20	15	20	44	0	18	5	12	37	8	40	16	10	8	20	26	31	19	35	16	16	22	36	16	15	16	32	15	21	56	6	14	19	13	23	6	16	13
22	21	12	12	13	24	18	0	19	10	29	16	40	40	6	31	23	22	28	21	32	26	24	11	29	8	11	59	27	33	9	58	31	21	10	22	22	18	6	13
29	10	20	17	15	39	5	19	0	11	36	7	28	18	14	19	11	36	34	23	31	21	11	11	43	18	11	33	30	30	21	48	20	11	15	16	23	7	15	7
29	8	32	10	10	44	12	10	11	0	28	23	35	16	11	27	14	39	18	21	33	43	21	18	26	11	6	20	31	23	6	40	21	12	12	17	34	18	5	11
30	27	16	30	26	6	37	29	36	28	0	22	5	11	24	22	20	14	11	20	31	17	18	18	16	22	24	35	11	24	25	8	29	18	26	20	22	29	17	42
27	15	24	13	17	35	8	16	7	23	22	0	27	32	24	18	30	33	23	33	23	28	18	18	31	18	21	24	28	18	17	59	17	19	33	23	15	7	22	7
28	40	5	27	28	6	40	40	28	35	5	27	0	17	21	26	28	22	9	23	15	19	28	21	9	22	48	25	11	35	38	13	35	31	27	23	23	28	27	37
41	31	7	23	28	31	16	40	18	16	11	32	17	0	20	28	5	11	24	6	23	17	9	10	27	23	15	23	5	28	19	34	17	12	13	8	19	19	17	26
23	20	35	9	23	22	10	6	14	11	24	24	21	20	0	34	24	44	29	19	27	43	21	7	38	6	5	42	32	31	9	47	35	23	11	13	24	20	12	16
6	27	20	31	19	28	8	31	19	27	22	18	26	28	34	0	27	21	32	27	19	21	27	17	31	41	47	12	28	12	28	44	9	26	34	35	5	19	28	30
20	21	13	18	27	29	20	23	11	14	20	30	28	5	24	27	0	14	14	9	22	24	10	9	24	13	12	31	23	20	20	19	13	10	16	8	26	15	17	14
32	34	12	19	41	12	26	22	36	39	14	33	22	11	44	21	14	0	10	18	21	17	15	25	20	33	30	16	9	21	48	31	22	14	31	13	19	30	29	41
33	45	7	24	23	11	31	28	34	18	11	23	9	24	29	32	14	10	0	21	23	21	21	17	18	25	29	27	11	23	40	29	34	17	22	14	30	26	23	28
29	21	5	10	11	22	19	21	23	21	20	33	23	6	19	27	9	18	21	0	25	12	10	5	32	11	13	27	18	29	19	26	24	10	16	6	18	21	18	18
36	32	15	35	45	23	35	32	31	33	31	23	15	23	27	19	22	21	23	25	0	17	26	48	28	48	53	8	32	5	30	37	11	22	48	24	13	32	56	26
26	44	14	33	36	29	16	26	21	43	17	28	19	17	43	21	24	17	21	12	17	0	31	15	16	34	30	35	31	28	21	24	15	22	33	18	35	33	45	42
29	29	24	21	27	22	16	24	11	21	18	18	28	9	21	27	10	15	21	10	26	31	0	10	17	7	11	31	10	30	24	24	19	11	24	9	16	22	21	20
24	18	21	10	12	30	22	11	11	18	18	18	21	10	7	17	9	25	17	5	48	15	10	0	25	5	9	24	16	24	7	45	22	11	7	18	30	10	11	14
28	56	12	37	40	5	36	29	43	26	16	31	9	27	38	31	24	20	18	32	28	16	17	25	0	24	37	29	11	33	47	10	35	30	46	12	21	33	27	31
23	10	23	11	6	38	16	8	18	11	22	18	22	23	6	41	13	33	25	11	48	34	7	5	24	0	12	37	18	35	14	31	21	19	11	18	30	11	5	15
